code,employmentStatus,countryOfResidence,gender,age,income,customerType,joinDate,isCustomerAtMost6MonthOld,seniority,isPrimaryCustomer,customerTypeFirstMonth,customerRelationTypeFirstMonth,customerResidenceIndex,customerForeignIndex,channelOfJoin,deceasedIndex,customerAddrProvinceName,isCustomerActive,product
1050406.0,N,ES,V,25,60706.17,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"AVILA\"",0,"[1,2,3]"
1050407.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050408.0,N,ES,V,23,115407.72,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",0,"[1,2,3]"
1050409.0,N,ES,V,32,365727.99,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050411.0,N,ES,H,23,121045.71,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050412.0,N,ES,V,25,27324.57,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZAMORA\"",0,"[1,2,3]"
1050414.0,N,ES,H,50,76899.12,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050392.0,N,ES,H,22,112374.51,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1050436.0,N,ES,H,37,271389.57,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050438.0,N,ES,V,25,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050462.0,N,ES,H,26,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050463.0,N,ES,H,23,40418.10000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050464.0,N,ES,H,24,47111.34,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CIUDAD REAL\"",1,"[1,2,3]"
1050465.0,N,ES,H,23,58180.29,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050466.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050467.0,N,ES,H,23,49838.94,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",1,"[1,2,3]"
1050468.0,N,ES,H,24,101984.85,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050469.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TERUEL\"",1,"[1,2,3]"
1050470.0,N,ES,H,23,86394.27,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050473.0,N,ES,H,24,57865.41,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050474.0,N,ES,V,23,41442.21,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050475.0,N,ES,V,23,199649.76,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050476.0,N,ES,V,24,36725.28,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALBACETE\"",0,"[1,2,3]"
1050477.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,34,99,1,A,S,N,KHE,N,"\"ZARAGOZA\"",0,"[1,2,3]"
1050478.0,N,ES,H,29,49859.13,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"AVILA\"",1,"[1,2,3]"
1050461.0,N,ES,V,28,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"SALAMANCA\"",1,"[1,2,3]"
1050437.0,N,ES,H,30,45251.7,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZAMORA\"",0,"[1,2,3]"
1050460.0,N,ES,V,26,29389.44,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050458.0,N,ES,V,27,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"HUESCA\"",0,"[1,2,3]"
1050439.0,N,ES,H,32,326482.53,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050441.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050443.0,N,ES,V,30,59259.9,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050444.0,N,ES,V,30,127387.65,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050445.0,N,ES,H,23,55614.87,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050446.0,N,ES,V,23,51473.79,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050447.0,N,ES,H,26,74408.88,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZAMORA\"",0,"[1,2,3]"
1050449.0,N,ES,H,36,136572.90000000002,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050450.0,N,ES,H,42,134373.06,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050451.0,N,ES,V,23,41430.24,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050452.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050453.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050454.0,N,ES,H,23,109422.96,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050455.0,N,ES,H,57,108421.98,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KAT,N,"\"MADRID\"",1,"[1,2,3]"
1050457.0,N,ES,H,38,133243.29,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050459.0,N,ES,H,25,45681.48,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050391.0,N,ES,H,23,64317.21,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050390.0,N,ES,H,24,242115.99,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050389.0,N,ES,V,35,160539.15000000002,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050324.0,N,ES,H,23,66407.91,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050325.0,N,ES,H,25,75208.98,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050326.0,N,ES,H,23,61998.03,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050327.0,N,ES,H,34,311891.1,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1050328.0,N,ES,H,22,62874.24000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORDOBA\"",1,"[1,2,3]"
1050330.0,N,ES,H,26,123576.93,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050332.0,N,ES,H,23,172272.0,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",0,"[1,2,3]"
1050333.0,N,ES,V,30,115710.48,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZAMORA\"",0,"[1,2,3]"
1050334.0,N,ES,V,22,55264.41,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORDOBA\"",1,"[1,2,3]"
1050336.0,N,ES,H,23,66578.58,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050337.0,N,ES,H,31,24624.6,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050338.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050340.0,N,ES,V,23,76088.94,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"ZARAGOZA\"",1,"[1,2,3]"
1050341.0,N,ES,H,23,53997.72,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050342.0,N,ES,V,23,39263.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050322.0,N,ES,H,23,128622.15,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050343.0,N,ES,H,30,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050321.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050318.0,N,ES,H,24,29632.74,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050301.0,N,ES,V,23,191768.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050302.0,N,ES,H,23,36745.35000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050303.0,N,ES,H,24,80142.20999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050304.0,N,ES,H,26,63817.08,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050305.0,N,ES,H,24,47329.5,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050306.0,N,ES,H,23,138497.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050307.0,N,ES,V,26,58255.41,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",0,"[1,2,3]"
1050308.0,N,ES,H,33,159611.22,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1050309.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050310.0,N,ES,H,25,54716.79,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"BADAJOZ\"",0,"[1,2,3]"
1050311.0,N,ES,V,23,129780.12,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050312.0,N,ES,H,22,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050315.0,N,ES,H,23,51564.81,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"GUADALAJARA\"",0,"[1,2,3]"
1050316.0,N,ES,H,24,55874.81999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050317.0,N,ES,V,25,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"HUESCA\"",0,"[1,2,3]"
1050319.0,N,ES,V,22,66669.36,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050344.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050345.0,N,ES,V,23,66798.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"LUGO\"",0,"[1,2,3]"
1050346.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050373.0,N,ES,V,28,64357.26,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CACERES\"",0,"[1,2,3]"
1050374.0,N,ES,H,23,58150.56,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"JAEN\"",1,"[1,2,3]"
1050375.0,N,ES,H,23,84984.95999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050376.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050377.0,N,ES,V,25,106180.47,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",1,"[1,2,3]"
1050378.0,N,ES,H,23,39557.25,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050379.0,N,ES,H,23,78505.47,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050380.0,N,ES,V,24,374739.9,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050381.0,N,ES,V,27,89205.09,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050383.0,N,ES,H,31,40266.69,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050384.0,N,ES,H,30,67345.95000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050385.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"LUGO\"",0,"[1,2,3]"
1050386.0,N,ES,H,23,309916.23,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",0,"[1,2,3]"
1050387.0,N,ES,H,26,44856.33,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050388.0,N,ES,V,23,58533.93000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050372.0,N,ES,V,23,86451.78,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050370.0,N,ES,H,22,31226.85,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"TOLEDO\"",0,"[1,2,3]"
1050368.0,N,ES,V,22,232783.23,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"LUGO\"",1,"[1,2,3]"
1050367.0,N,ES,V,26,59781.45,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CACERES\"",0,"[1,2,3]"
1050347.0,N,ES,V,28,99070.8,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZAMORA\"",0,"[1,2,3]"
1050348.0,N,ES,H,22,156591.21,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1050350.0,N,ES,V,23,376945.77,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050351.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050352.0,N,ES,H,22,92888.67,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1050355.0,N,ES,V,23,55838.19,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050356.0,N,ES,H,26,117751.38,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050482.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050357.0,N,ES,H,24,230417.04,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050359.0,N,ES,H,25,83893.08,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050360.0,N,ES,H,84,113431.5,01 - TOP,2012-08-10,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1050362.0,N,ES,H,23,91694.46,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050363.0,N,ES,V,32,38141.19,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050364.0,N,ES,V,23,80772.33,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050365.0,N,ES,H,26,69380.91,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050366.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ZARAGOZA\"",1,"[1,2,3]"
1050358.0,N,ES,V,31,70641.48,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050947.0,N,ES,V,23,99717.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050948.0,N,ES,H,24,78176.22,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050951.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PONTEVEDRA\"",0,"[1,2,3]"
1051879.0,N,ES,V,22,84704.06999999999,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"ALBACETE\"",0,"[1,2,3]"
1051882.0,N,ES,H,22,103076.34,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"MADRID\"",1,"[1,2,3]"
1051884.0,N,ES,V,22,139467.38999999998,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"ALBACETE\"",0,"[1,2,3]"
1051886.0,N,ES,V,22,,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"CUENCA\"",0,"[1,2,3]"
1051894.0,N,ES,V,22,119864.73,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"ZARAGOZA\"",1,"[1,2,3]"
1051896.0,N,ES,H,22,91111.2,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"CUENCA\"",0,"[1,2,3]"
1051902.0,N,ES,H,22,97986.15,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"HUESCA\"",1,"[1,2,3]"
1051904.0,N,ES,V,22,,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"BADAJOZ\"",0,"[1,2,3]"
1051906.0,N,ES,H,22,85266.24,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"CUENCA\"",0,"[1,2,3]"
1051908.0,N,ES,H,22,254588.58,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"SALAMANCA\"",0,"[1,2,3]"
1051910.0,N,ES,V,22,,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"TERUEL\"",0,"[1,2,3]"
1051912.0,N,ES,H,22,41530.23,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"TOLEDO\"",0,"[1,2,3]"
1051913.0,N,ES,H,22,65884.65,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"MALAGA\"",0,"[1,2,3]"
1051914.0,N,ES,H,22,82090.38,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"CUENCA\"",0,"[1,2,3]"
1051916.0,N,ES,H,22,96957.12,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1051878.0,N,ES,H,22,147710.19,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"ALICANTE\"",1,"[1,2,3]"
1051919.0,N,ES,V,22,58038.87,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"MALAGA\"",0,"[1,2,3]"
1051876.0,N,ES,H,22,71335.14,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"ALBACETE\"",1,"[1,2,3]"
1051872.0,N,ES,V,22,13560.12,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"SALAMANCA\"",0,"[1,2,3]"
1051842.0,N,ES,V,50,104492.67,02 - PARTICULARES,2012-08-14,0,35,1,1,A,S,N,KAT,N,"\"ALICANTE\"",1,"[1,2,3]"
1051843.0,N,ES,H,32,109113.15,03 - UNIVERSITARIO,2012-08-14,0,35,1,1,A,S,S,KFC,N,"\"MADRID\"",1,"[1,2,3]"
1051847.0,N,ES,H,22,193866.12,03 - UNIVERSITARIO,2012-08-14,0,35,1,1,I,S,N,KHD,N,"\"LERIDA\"",1,"[1,2,3]"
1051851.0,N,ES,V,15,487858.47,02 - PARTICULARES,2012-08-14,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1051852.0,N,ES,H,12,487858.47,02 - PARTICULARES,2012-08-14,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1051853.0,N,ES,H,8,487858.47,02 - PARTICULARES,2012-08-14,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1051854.0,N,ES,H,6,263826.03,02 - PARTICULARES,2012-08-15,0,35,1,1,A,S,N,KFC,N,"\"MADRID\"",1,"[1,2,3]"
1051857.0,N,ES,V,22,50061.15,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHE,N,"\"VALLADOLID\"",1,"[1,2,3]"
1051858.0,N,ES,V,22,91678.05,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHE,N,"\"VALLADOLID\"",1,"[1,2,3]"
1051861.0,N,ES,V,30,70087.98,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHE,N,"\"VALLADOLID\"",1,"[1,2,3]"
1051862.0,N,ES,V,22,55927.71,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1051864.0,N,ES,H,22,78466.77,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHE,N,"\"VALLADOLID\"",1,"[1,2,3]"
1051865.0,N,ES,V,22,67057.44,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"ALBACETE\"",1,"[1,2,3]"
1051867.0,N,ES,V,22,61225.59,03 - UNIVERSITARIO,2012-08-20,0,35,1,1,I,S,N,KHE,N,"\"VALLADOLID\"",0,"[1,2,3]"
1051868.0,N,ES,V,22,105883.13999999998,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"ALBACETE\"",1,"[1,2,3]"
1051874.0,N,ES,H,22,56317.65,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,A,S,N,KHD,N,"\"ZAMORA\"",1,"[1,2,3]"
1051840.0,N,ES,H,42,198016.17,02 - PARTICULARES,2012-10-10,0,33,1,1,I,S,N,KAT,N,"\"HUELVA\"",0,"[1,2,3]"
1051920.0,N,ES,V,83,242314.05,02 - PARTICULARES,2012-08-16,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1051924.0,N,ES,V,22,57191.25,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"OURENSE\"",1,"[1,2,3]"
1051971.0,N,ES,H,22,,03 - UNIVERSITARIO,2012-08-16,0,35,1,1,I,S,N,KHD,N,"\"CORDOBA\"",0,"[1,2,3]"
